age,income,employment_duration_years,existing_loan_balance,credit_inquiries_last_6m,num_credit_cards,employment_type,marital_status,property_area,payment_status_code,high_risk_flag,approved
43,41117.21,17,6236.64,1,6,Salaried,Divorced,Rural,C1,0,0
62,57949.64,4,15140.77,4,4,Salaried,Single,Urban,C2,0,0
68,71036.3,14,0.0,8,3,Self-employed,Married,Urban,C0,0,1
25,101020.31,3,30325.2,8,5,Unemployed,Divorced,Rural,C3,1,0
26,63955.07,27,14612.32,2,4,Unemployed,Single,Rural,C1,0,1
37,90086.91,21,2627.6,0,0,Self-employed,Single,Urban,C1,0,1
47,91982.89,29,9664.86,6,2,Salaried,Married,Urban,C1,0,1
68,59213.83,27,4621.49,6,6,Self-employed,Married,Rural,C1,0,1
29,79867.26,6,30363.38,11,2,Unemployed,Single,Urban,C1,0,0
26,58911.8,21,9168.64,9,0,Salaried,Married,Urban,C2,0,1
31,98053.4,3,14175.12,6,5,Salaried,Single,Semiurban,C3,1,1
64,80896.08,29,20032.17,7,6,Self-employed,Divorced,Rural,C0,0,1
19,35237.91,24,1629.27,7,4,Salaried,Married,Semiurban,C4,1,0
38,69038.12,21,14711.93,5,4,Self-employed,Married,Semiurban,C0,0,1
24,106202.8,30,15842.1,8,2,Salaried,Divorced,Rural,C0,0,1
26,60469.22,26,0.0,2,2,Salaried,Married,Urban,C0,0,0
66,76192.88,26,15537.75,9,6,Self-employed,Divorced,Rural,C0,0,1
18,78646.97,3,11359.33,10,6,Self-employed,Single,Urban,C0,0,0
35,39084.43,0,13819.53,5,3,Self-employed,Single,Semiurban,C3,1,0
66,77767.7,29,12498.82,5,2,Unemployed,Married,Semiurban,C1,0,1
50,30154.12,7,15628.38,5,1,Unemployed,Single,Urban,C5,1,0
21,49359.4,13,30722.81,9,0,Salaried,Single,Semiurban,C0,0,1
42,91893.07,1,0.0,2,3,Student,Married,Rural,C1,0,1
69,73918.91,19,7209.87,4,3,Salaried,Married,Semiurban,C0,0,1
39,57388.05,25,21332.66,7,4,Salaried,Single,Urban,C1,0,0
46,76161.53,26,18732.96,8,5,Unemployed,Single,Urban,C0,0,1
46,63497.69,18,18431.68,3,2,Salaried,Single,Semiurban,C2,0,1
53,65314.46,20,50550.08,1,1,Unemployed,Single,Semiurban,C2,0,0
27,81420.46,15,20597.9,6,5,Salaried,Single,Semiurban,C0,0,0
62,46815.81,13,27833.13,7,5,Salaried,Married,Urban,C0,0,1
70,66008.41,17,7700.99,9,3,Salaried,Married,Semiurban,C1,0,0
25,57193.3,29,0.0,0,0,Self-employed,Single,Urban,C0,0,1
61,25359.92,7,7599.56,0,3,Unemployed,Single,Urban,C2,0,0
61,41988.61,14,21967.44,4,4,Salaried,Married,Semiurban,C1,0,1
57,104205.16,18,17695.59,6,6,Salaried,Single,Semiurban,C3,1,1
37,74618.08,17,17645.52,0,3,Salaried,Single,Rural,C5,1,1
42,31910.29,0,8999.18,2,3,Salaried,Single,Semiurban,C0,0,0
62,26491.14,8,6766.76,5,2,Self-employed,Married,Urban,C4,1,1
26,62195.9,20,9482.0,3,2,Self-employed,Single,Rural,C2,0,1
61,104029.66,21,22142.66,8,0,Salaried,Single,Urban,C0,0,1
66,60331.05,22,23770.18,0,0,Salaried,Married,Rural,C3,1,0
54,97674.99,30,0.0,10,5,Self-employed,Married,Urban,C1,0,0
36,73798.27,20,22672.8,2,2,Salaried,Married,Rural,C2,0,1
47,76781.26,17,2889.9,5,5,Salaried,Divorced,Rural,C2,0,1
20,31606.99,10,18564.9,11,2,Self-employed,Married,Rural,C3,1,0
67,88438.07,11,9312.48,7,6,Salaried,Single,Urban,C2,0,0
36,56626.7,25,33921.04,11,1,Salaried,Single,Rural,C3,1,0
21,86577.31,14,6146.96,0,1,Salaried,Single,Semiurban,C0,0,1
60,44645.75,22,14500.57,8,4,Self-employed,Single,Urban,C5,1,0
52,69426.23,3,20492.3,0,5,Salaried,Single,Semiurban,C2,0,1
51,73800.07,3,0.0,7,1,Unemployed,Single,Semiurban,C2,0,0
20,61149.17,6,10980.0,3,3,Salaried,Married,Rural,C3,1,0
57,75113.63,6,8267.81,9,1,Salaried,Married,Rural,C0,0,1
51,58340.07,18,4806.61,1,5,Self-employed,Single,Semiurban,C0,0,0
60,48773.51,19,5843.88,10,3,Salaried,Married,Semiurban,C3,1,0
61,105137.08,17,27568.2,5,4,Salaried,Single,Urban,C4,1,1
29,91223.82,8,3620.29,6,1,Salaried,Married,Semiurban,C2,0,0
29,45978.38,17,19929.71,6,2,Self-employed,Married,Rural,C1,0,1
66,79211.11,3,16404.33,0,4,Salaried,Single,Semiurban,C0,0,1
46,46433.03,14,0.0,3,2,Unemployed,Single,Rural,C1,0,1
41,35382.88,4,19268.37,8,4,Salaried,Divorced,Semiurban,C0,0,1
33,90845.24,2,0.0,11,1,Salaried,Married,Urban,C3,1,0
51,22397.51,5,20793.29,11,2,Salaried,Married,Semiurban,C1,0,0
57,88171.4,3,4899.32,6,0,Salaried,Single,Urban,C0,0,0
18,58681.94,14,12117.14,3,0,Unemployed,Single,Rural,C1,0,1
47,59711.33,16,0.0,5,1,Salaried,Single,Rural,C4,1,0
70,75243.78,18,13713.35,5,3,Unemployed,Divorced,Rural,C1,0,1
32,79529.97,13,24977.31,4,1,Salaried,Single,Rural,C0,0,1
32,44341.42,5,702.48,4,0,Salaried,Single,Semiurban,C1,0,1
64,82943.14,0,3499.66,10,6,Salaried,Divorced,Semiurban,C1,0,0
21,67834.26,22,18364.69,4,3,Self-employed,Married,Rural,C0,0,0
39,33598.63,30,18714.66,0,5,Salaried,Single,Urban,C2,0,1
42,60753.14,8,0.0,8,5,Self-employed,Married,Rural,C0,0,1
60,99531.98,6,40215.69,7,0,Unemployed,Married,Urban,C1,0,1
24,106914.87,9,19399.75,4,4,Self-employed,Divorced,Rural,C1,0,1
41,82933.71,6,21756.86,7,6,Salaried,Single,Semiurban,C1,0,1
26,35241.41,6,9990.43,11,3,Self-employed,Married,Rural,C1,0,0
59,77265.17,15,0.0,11,6,Salaried,Single,Semiurban,C2,0,0
51,86271.52,24,21446.11,9,6,Salaried,Married,Semiurban,C0,0,1
44,83142.7,22,4087.37,7,3,Salaried,Married,Rural,C0,0,1
38,84623.86,29,19615.04,0,0,Unemployed,Married,Semiurban,C2,0,1
26,74081.58,11,8936.79,6,4,Salaried,Married,Urban,C4,1,0
66,63189.69,15,15332.55,9,6,Self-employed,Married,Urban,C0,0,0
52,49790.81,11,1150.05,10,4,Self-employed,Single,Semiurban,C0,0,1
34,17551.61,1,24101.45,9,5,Salaried,Single,Semiurban,C4,1,0
39,73491.04,12,0.0,11,3,Salaried,Single,Semiurban,C0,0,0
56,69651.32,8,43437.97,6,2,Self-employed,Married,Urban,C5,1,0
56,78939.4,14,43331.28,1,6,Salaried,Single,Urban,C3,1,0
42,31561.41,4,34857.79,5,1,Salaried,Married,Rural,C0,0,0
34,81125.42,22,29856.71,3,3,Salaried,Married,Semiurban,C0,0,0
52,116363.63,26,10816.32,10,1,Unemployed,Divorced,Urban,C5,1,1
52,66961.25,29,28331.65,9,4,Salaried,Single,Urban,C0,0,0
49,63458.37,2,10653.53,5,6,Salaried,Married,Urban,C1,0,0
21,72725.06,3,0.0,4,6,Salaried,Married,Rural,C0,0,1
43,115808.43,29,33044.82,1,1,Salaried,Divorced,Semiurban,C1,0,1
50,39408.81,26,27803.54,0,5,Student,Married,Semiurban,C3,1,1
68,70080.17,18,11561.25,3,6,Salaried,Single,Semiurban,C2,0,1
45,45008.56,9,0.0,2,5,Self-employed,Single,Rural,C0,0,0
36,51324.88,16,3793.19,3,3,Self-employed,Divorced,Urban,C1,0,1
47,63760.24,16,0.0,11,1,Salaried,Married,Urban,C2,0,1
27,98683.08,26,25231.13,8,3,Self-employed,Married,Semiurban,C0,0,1
22,110024.77,16,0.0,6,5,Student,Married,Rural,C2,0,1
53,76203.55,0,16015.63,2,4,Self-employed,Married,Semiurban,C1,0,1
70,55585.13,21,188.29,10,2,Self-employed,Married,Semiurban,C0,0,1
62,127318.47,24,0.0,7,1,Salaried,Divorced,Rural,C4,1,1
48,54311.14,9,15336.97,6,4,Unemployed,Divorced,Urban,C1,0,0
20,50721.6,3,7326.81,5,2,Salaried,Single,Semiurban,C0,0,0
70,20626.42,4,23734.65,6,3,Self-employed,Single,Semiurban,C0,0,0
41,99902.29,26,0.0,10,6,Salaried,Single,Rural,C0,0,0
33,89206.14,13,1397.59,8,0,Self-employed,Single,Urban,C0,0,1
65,125445.14,16,0.0,5,1,Unemployed,Married,Semiurban,C0,0,1
57,30261.92,29,0.0,8,6,Self-employed,Married,Rural,C2,0,1
57,101454.27,1,37174.69,11,6,Salaried,Single,Semiurban,C1,0,0
32,66753.39,6,41170.38,3,2,Self-employed,Single,Semiurban,C0,0,0
70,85152.51,25,13298.17,10,6,Unemployed,Married,Urban,C2,0,0
42,23805.57,16,466.4,7,1,Self-employed,Married,Urban,C2,0,1
46,101702.05,0,7821.72,2,0,Unemployed,Married,Urban,C1,0,1
57,84662.92,21,24230.04,11,2,Unemployed,Single,Urban,C5,1,0
52,64027.25,4,4798.55,8,3,Unemployed,Single,Rural,C0,0,0
27,81127.82,24,15326.87,4,0,Salaried,Married,Semiurban,C0,0,1
34,45862.62,24,11821.42,2,1,Salaried,Married,Rural,C0,0,1
37,50514.0,25,4036.62,10,5,Unemployed,Married,Urban,C0,0,1
68,53413.88,14,4633.3,9,4,Unemployed,Divorced,Urban,C1,0,0
55,18681.8,8,16106.49,0,4,Salaried,Single,Rural,C0,0,1
37,86543.96,27,0.0,7,6,Salaried,Single,Urban,C1,0,1
56,94789.84,17,18324.21,1,1,Salaried,Single,Urban,C4,1,1
57,47466.4,19,5397.89,3,6,Self-employed,Single,Urban,C2,0,0
38,73705.08,4,13783.14,6,2,Unemployed,Single,Urban,C2,0,0
39,58361.49,19,31375.48,2,6,Self-employed,Single,Urban,C2,0,0
65,73206.85,17,9645.31,6,5,Salaried,Single,Urban,C2,0,1
47,49310.57,9,24877.26,5,1,Salaried,Married,Rural,C1,0,1
25,42914.37,23,0.0,6,1,Unemployed,Single,Urban,C1,0,1
56,91301.87,4,5414.92,9,3,Salaried,Married,Semiurban,C0,0,1
49,63403.24,22,12387.64,1,3,Salaried,Single,Semiurban,C0,0,1
44,115552.72,29,38926.63,9,1,Salaried,Single,Semiurban,C1,0,1
56,66157.75,17,0.0,2,1,Unemployed,Single,Semiurban,C1,0,1
66,41848.05,3,10653.06,0,6,Salaried,Single,Urban,C0,0,1
35,95673.52,17,32393.64,5,5,Salaried,Single,Urban,C0,0,1
40,80770.0,16,1009.71,3,1,Salaried,Married,Semiurban,C2,0,1
28,83171.82,17,9020.26,2,5,Student,Divorced,Rural,C0,0,1
52,94765.02,8,16644.35,5,1,Salaried,Single,Semiurban,C1,0,0
39,48680.09,19,14583.12,10,3,Salaried,Single,Semiurban,C0,0,0
36,61818.67,8,33920.79,7,0,Salaried,Single,Rural,C0,0,1
54,60713.75,17,18278.63,8,4,Salaried,Married,Rural,C2,0,0
39,32731.34,18,30588.82,1,1,Unemployed,Single,Rural,C0,0,0
42,58410.25,20,6959.88,0,1,Self-employed,Single,Semiurban,C0,0,1
41,98409.49,24,1632.64,4,1,Salaried,Married,Rural,C5,1,1
31,70933.45,27,8839.88,9,1,Unemployed,Married,Semiurban,C1,0,1
24,31348.47,24,0.0,10,0,Salaried,Married,Semiurban,C1,0,0
61,26104.01,24,18769.16,1,3,Unemployed,Single,Rural,C1,0,0
22,106619.4,26,6597.71,5,6,Salaried,Single,Semiurban,C0,0,1
35,62742.02,7,2594.96,4,2,Salaried,Single,Rural,C0,0,1
53,48814.74,9,18981.22,8,5,Unemployed,Married,Rural,C1,0,0
24,58150.21,16,0.0,2,3,Unemployed,Married,Semiurban,C0,0,1
52,28067.31,14,22787.03,5,1,Self-employed,Single,Urban,C0,0,0
56,100577.38,21,5303.28,10,0,Self-employed,Married,Rural,C1,0,1
53,55173.68,0,28227.35,5,5,Unemployed,Married,Urban,C0,0,0
34,99185.04,4,6501.67,9,0,Self-employed,Married,Semiurban,C0,0,0
19,66291.29,23,20846.74,7,2,Salaried,Single,Urban,C1,0,1
65,100738.3,25,14513.87,7,0,Salaried,Single,Rural,C1,0,1
35,71417.36,9,22414.63,3,5,Self-employed,Single,Rural,C1,0,0
60,86330.82,9,13539.26,11,6,Self-employed,Married,Urban,C0,0,1
28,82977.33,17,0.0,2,2,Unemployed,Single,Semiurban,C2,0,1
26,80582.28,14,26123.11,11,2,Salaried,Single,Rural,C3,1,0
59,73698.36,5,10772.44,11,3,Salaried,Married,Urban,C1,0,1
67,59178.73,15,23053.23,6,3,Salaried,Married,Urban,C3,1,1
63,112885.87,25,21663.45,10,2,Unemployed,Married,Urban,C0,0,1
57,42326.58,22,1173.85,8,2,Salaried,Married,Rural,C0,0,1
31,65107.69,25,0.0,8,1,Unemployed,Married,Semiurban,C0,0,1
66,65372.15,19,21174.97,0,1,Salaried,Married,Urban,C1,0,1
53,75061.02,27,7754.51,1,4,Salaried,Single,Urban,C3,1,1
27,54263.18,7,25110.01,0,5,Unemployed,Single,Semiurban,C0,0,1
24,72868.66,1,9505.19,0,5,Salaried,Single,Urban,C0,0,0
64,60778.94,3,26327.74,10,3,Unemployed,Single,Semiurban,C3,1,0
32,25451.19,30,17926.26,2,5,Salaried,Married,Urban,C0,0,1
58,65238.81,19,16031.65,0,4,Salaried,Married,Rural,C1,0,1
25,37485.87,7,6763.84,11,2,Self-employed,Single,Semiurban,C0,0,0
32,21640.36,26,15253.99,3,2,Unemployed,Married,Rural,C4,1,0
33,68421.83,9,28699.94,9,3,Salaried,Married,Urban,C0,0,1
32,77197.08,18,11240.98,11,2,Salaried,Married,Semiurban,C2,0,0
53,78167.45,7,19436.44,6,5,Self-employed,Divorced,Rural,C1,0,0
66,79179.27,2,12649.04,11,1,Student,Single,Semiurban,C5,1,0
66,16685.27,8,13744.46,11,0,Unemployed,Single,Urban,C5,1,0
57,30974.58,7,36127.75,1,3,Unemployed,Single,Urban,C2,0,0
28,114338.04,17,28824.22,1,0,Salaried,Married,Semiurban,C0,0,1
68,38819.78,0,13111.65,4,1,Self-employed,Single,Semiurban,C1,0,0
46,80271.03,7,15002.36,6,2,Unemployed,Married,Rural,C3,1,1
46,47826.56,17,2173.81,9,0,Unemployed,Single,Rural,C1,0,1
55,66991.82,12,9578.4,2,1,Unemployed,Married,Semiurban,C3,1,0
58,49168.64,19,16331.57,2,3,Unemployed,Married,Rural,C2,0,0
68,79038.53,20,23908.59,3,2,Unemployed,Single,Semiurban,C0,0,1
48,68419.35,29,22489.09,3,6,Salaried,Married,Urban,C0,0,1
50,53792.76,25,0.0,11,0,Salaried,Married,Urban,C0,0,1
57,38745.7,7,25677.76,4,5,Student,Married,Rural,C2,0,1
31,71694.35,21,10757.17,10,4,Salaried,Married,Urban,C1,0,1
34,34682.03,19,0.0,0,4,Salaried,Married,Rural,C0,0,1
51,75687.03,18,30709.39,1,4,Salaried,Single,Urban,C2,0,1
21,130662.12,24,32485.91,9,0,Self-employed,Married,Urban,C0,0,1
34,98754.25,4,15692.46,2,5,Unemployed,Single,Rural,C1,0,0
56,82958.7,11,21923.11,0,2,Unemployed,Single,Rural,C1,0,1
69,62859.82,25,22744.29,7,4,Salaried,Single,Rural,C1,0,1
45,16531.18,27,31540.81,1,2,Salaried,Married,Urban,C0,0,0
39,31942.84,1,22192.96,0,2,Salaried,Single,Urban,C2,0,1
41,97069.82,14,0.0,4,4,Unemployed,Divorced,Semiurban,C3,1,1
54,45256.1,8,40137.31,6,6,Salaried,Single,Rural,C2,0,0
46,47518.7,5,26919.2,6,6,Self-employed,Single,Urban,C4,1,0
19,60858.74,1,4866.66,7,5,Self-employed,Single,Semiurban,C0,0,0
46,38448.84,16,0.0,0,3,Self-employed,Single,Urban,C0,0,1
39,34330.78,20,19067.39,3,3,Self-employed,Single,Semiurban,C0,0,1
55,63738.15,16,8104.36,4,6,Self-employed,Married,Urban,C2,0,0
64,42711.76,11,16619.93,3,1,Self-employed,Single,Rural,C0,0,1
69,46474.54,23,22407.7,6,6,Salaried,Single,Urban,C4,1,0
50,45470.22,20,4069.81,2,4,Salaried,Single,Semiurban,C1,0,1
37,78059.01,28,0.0,7,4,Salaried,Single,Rural,C3,1,1
41,59196.86,10,17401.46,11,4,Salaried,Divorced,Urban,C1,0,0
27,60535.7,7,4532.57,7,5,Self-employed,Single,Urban,C2,0,1
67,79923.65,14,14045.34,4,4,Salaried,Married,Semiurban,C1,0,1
62,61449.01,15,0.0,5,0,Unemployed,Married,Semiurban,C1,0,1
63,58043.66,14,8469.44,7,5,Salaried,Single,Semiurban,C2,0,1
35,76761.26,25,22009.33,8,5,Self-employed,Married,Semiurban,C0,0,1
35,81704.95,1,20483.06,3,6,Salaried,Single,Urban,C3,1,0
63,61323.16,16,962.99,0,6,Salaried,Married,Rural,C2,0,1
46,67015.19,13,0.0,8,6,Salaried,Married,Urban,C2,0,1
55,45455.24,6,12220.69,7,0,Self-employed,Single,Semiurban,C0,0,0
43,43482.92,19,19854.46,1,4,Salaried,Divorced,Rural,C0,0,1
41,84228.69,24,17672.45,7,6,Self-employed,Single,Rural,C0,0,1
51,76123.55,16,4829.76,0,6,Self-employed,Divorced,Urban,C1,0,1
61,76382.46,2,16169.54,7,3,Student,Divorced,Urban,C0,0,0
35,72021.36,2,33032.98,8,6,Self-employed,Single,Semiurban,C5,1,0
60,66155.08,13,14872.03,0,6,Self-employed,Single,Urban,C5,1,0
30,82410.3,20,0.0,8,0,Unemployed,Married,Semiurban,C0,0,1
39,88377.72,9,14844.8,1,6,Salaried,Single,Semiurban,C2,0,1
66,87780.7,9,40615.4,3,4,Self-employed,Married,Urban,C0,0,1
68,62480.55,26,0.0,8,4,Salaried,Single,Semiurban,C0,0,1
66,99674.82,0,12416.15,4,1,Self-employed,Single,Semiurban,C0,0,0
34,70711.52,2,8831.3,11,6,Salaried,Married,Rural,C3,1,0
62,80809.4,4,13342.36,11,2,Salaried,Married,Urban,C3,1,0
67,72052.2,30,14719.53,11,2,Self-employed,Married,Urban,C0,0,0
69,71175.17,15,27959.61,1,2,Salaried,Married,Urban,C0,0,0
19,46606.2,4,13186.97,2,6,Salaried,Single,Semiurban,C1,0,0
57,82533.77,9,29881.63,2,3,Salaried,Single,Rural,C1,0,1
70,136132.36,30,10352.82,7,0,Unemployed,Single,Rural,C0,0,1
58,55630.12,21,7098.09,5,0,Salaried,Single,Rural,C3,1,1
30,66774.87,6,2631.44,8,6,Salaried,Single,Semiurban,C4,1,1
58,53844.87,7,0.0,3,1,Student,Married,Rural,C1,0,1
23,52799.5,2,15860.94,2,5,Unemployed,Single,Urban,C3,1,0
43,103611.24,23,40756.0,7,0,Salaried,Single,Semiurban,C2,0,1
51,48175.72,4,18415.3,7,6,Salaried,Married,Semiurban,C1,0,0
42,53147.99,8,21614.46,8,4,Salaried,Single,Rural,C3,1,0
55,25312.68,10,6217.56,3,1,Unemployed,Divorced,Rural,C1,0,0
30,46059.71,19,8579.33,6,6,Salaried,Single,Urban,C1,0,1
50,22290.0,18,25784.98,11,2,Salaried,Single,Rural,C0,0,0
52,80795.12,24,40121.71,7,6,Salaried,Married,Rural,C2,0,0
51,134992.43,9,32831.27,11,4,Self-employed,Married,Rural,C0,0,0
33,55833.03,11,23273.42,5,3,Salaried,Married,Semiurban,C0,0,0
34,23331.05,12,12492.11,0,0,Self-employed,Single,Rural,C1,0,0
31,87499.99,1,14936.06,9,1,Salaried,Single,Rural,C0,0,1
42,46826.88,22,1450.9,5,0,Self-employed,Married,Semiurban,C0,0,1
49,97483.67,16,0.0,0,5,Unemployed,Single,Semiurban,C0,0,1
37,57949.27,14,0.0,1,0,Salaried,Married,Rural,C3,1,0
39,49204.61,30,12697.2,3,0,Salaried,Single,Rural,C1,0,1
33,60551.06,5,7912.11,2,0,Salaried,Single,Semiurban,C0,0,1
29,83944.42,30,0.0,8,6,Self-employed,Single,Rural,C3,1,1
52,59314.48,21,11477.47,7,6,Salaried,Married,Urban,C3,1,0
61,52581.88,6,7541.98,3,5,Self-employed,Single,Semiurban,C0,0,1
33,60029.21,21,0.0,1,0,Salaried,Divorced,Urban,C1,0,1
63,33203.62,23,6817.49,0,3,Self-employed,Single,Semiurban,C0,0,1
48,74925.79,11,7506.66,11,6,Self-employed,Married,Urban,C1,0,1
26,20331.84,10,3367.08,4,0,Salaried,Single,Urban,C2,0,0
37,53896.96,25,24973.38,1,5,Salaried,Married,Urban,C0,0,1
18,83984.63,4,0.0,8,0,Self-employed,Married,Urban,C1,0,1
20,72576.21,0,0.0,10,5,Salaried,Married,Urban,C0,0,0
35,79758.01,20,12046.0,1,3,Self-employed,Single,Semiurban,C1,0,1
42,63373.86,28,13345.78,11,6,Unemployed,Married,Urban,C0,0,0
60,94243.65,15,17659.01,8,2,Salaried,Single,Urban,C3,1,0
25,88117.48,4,4454.37,3,5,Salaried,Married,Urban,C1,0,0
62,76153.53,16,0.0,9,5,Salaried,Married,Urban,C0,0,0
30,88188.64,7,11897.57,5,2,Salaried,Single,Urban,C2,0,1
25,83760.59,25,5817.91,7,4,Student,Married,Rural,C0,0,1
55,54013.41,18,33715.0,1,3,Student,Married,Semiurban,C1,0,1
59,31402.53,10,7460.82,2,3,Salaried,Single,Urban,C1,0,1
50,75509.05,19,11255.41,9,5,Unemployed,Single,Semiurban,C0,0,0
24,78652.23,20,46655.85,9,1,Salaried,Single,Urban,C0,0,0
24,92261.8,21,9273.36,0,0,Student,Married,Semiurban,C0,0,1
38,41591.97,11,19786.2,2,3,Unemployed,Married,Rural,C2,0,0
41,42339.22,17,21048.33,7,5,Salaried,Single,Urban,C2,0,0
70,76497.51,1,22239.62,10,1,Self-employed,Single,Urban,C0,0,0
33,63220.83,12,16052.82,8,2,Self-employed,Single,Semiurban,C0,0,0
28,17855.96,11,14713.77,8,4,Salaried,Single,Urban,C3,1,0
68,74377.7,16,13404.68,4,3,Salaried,Single,Urban,C0,0,1
26,18689.43,29,3936.09,0,4,Self-employed,Single,Semiurban,C0,0,1
19,41368.59,29,16557.26,9,3,Salaried,Single,Semiurban,C2,0,1
40,98792.03,14,40401.04,9,5,Salaried,Married,Urban,C0,0,0
39,110621.98,20,28949.55,5,6,Salaried,Married,Rural,C4,1,1
50,34608.59,3,16254.85,6,3,Self-employed,Single,Urban,C0,0,1
64,56765.21,14,23981.62,2,3,Salaried,Married,Urban,C3,1,0
67,66065.56,21,0.0,5,1,Salaried,Single,Semiurban,C0,0,1
33,109530.67,21,8352.83,2,3,Salaried,Single,Semiurban,C0,0,1
69,52678.28,29,25269.9,5,5,Salaried,Divorced,Semiurban,C0,0,0
51,53077.9,14,32820.34,1,3,Self-employed,Married,Semiurban,C5,1,1
21,103718.14,28,1207.87,7,4,Salaried,Single,Semiurban,C1,0,1
67,55630.27,30,5229.76,2,2,Self-employed,Single,Rural,C0,0,1
25,83055.04,17,42539.26,8,4,Salaried,Married,Semiurban,C4,1,1
49,28071.43,2,13347.66,6,4,Self-employed,Single,Semiurban,C0,0,0
59,60719.18,11,37527.07,10,3,Salaried,Divorced,Rural,C0,0,1
31,23510.08,23,14896.0,2,6,Unemployed,Single,Urban,C0,0,1
32,38614.16,18,15446.52,3,6,Salaried,Single,Rural,C3,1,1
43,85980.03,29,7723.13,2,1,Unemployed,Married,Urban,C0,0,1
64,63752.37,25,25195.77,7,1,Salaried,Married,Semiurban,C0,0,0
29,57022.36,1,31008.89,1,6,Salaried,Married,Semiurban,C4,1,0
53,46281.26,26,0.0,8,2,Self-employed,Divorced,Semiurban,C1,0,1
41,59483.6,11,7065.69,9,2,Salaried,Divorced,Urban,C0,0,0
23,72527.83,25,24811.1,8,5,Salaried,Single,Semiurban,C1,0,1
55,89572.91,15,10186.32,1,4,Unemployed,Single,Rural,C0,0,1
62,12000.0,14,5092.6,5,0,Self-employed,Single,Rural,C1,0,0
48,44205.97,2,26133.59,6,0,Self-employed,Married,Semiurban,C0,0,1
27,68977.41,3,27448.34,4,5,Student,Married,Urban,C1,0,1
26,62528.42,18,5705.01,5,5,Salaried,Single,Urban,C2,0,1
40,75084.41,17,14973.13,9,2,Salaried,Divorced,Semiurban,C0,0,1
44,71688.51,17,0.0,10,6,Unemployed,Single,Urban,C0,0,0
47,57378.3,4,0.0,3,0,Salaried,Married,Rural,C0,0,1
30,51828.67,15,13738.31,3,6,Salaried,Married,Semiurban,C2,0,0
44,58862.46,1,12439.7,2,0,Salaried,Single,Semiurban,C2,0,0
33,93718.56,4,0.0,4,4,Salaried,Single,Urban,C2,0,1
54,46699.8,15,1976.37,6,5,Salaried,Single,Urban,C5,1,0
60,63429.83,19,0.0,8,4,Salaried,Divorced,Semiurban,C3,1,0
52,69583.56,20,18370.84,3,5,Self-employed,Single,Semiurban,C5,1,1
18,104008.77,30,0.0,2,2,Self-employed,Married,Urban,C1,0,1
70,57492.29,26,0.0,0,2,Unemployed,Married,Semiurban,C0,0,1
19,88970.17,11,0.0,1,1,Salaried,Married,Semiurban,C1,0,1
70,95799.49,24,17866.29,0,0,Salaried,Divorced,Semiurban,C0,0,1
19,63406.14,2,0.0,2,1,Self-employed,Single,Rural,C0,0,1
45,59732.03,26,12444.21,8,1,Salaried,Married,Urban,C0,0,1
23,56773.66,11,34953.34,9,5,Salaried,Single,Urban,C0,0,0
23,58604.42,23,35428.08,11,1,Self-employed,Single,Rural,C2,0,0
54,86356.0,30,0.0,6,1,Self-employed,Single,Urban,C0,0,1
56,70775.25,21,16177.73,5,5,Salaried,Single,Semiurban,C0,0,1
24,70882.24,28,0.0,10,3,Self-employed,Married,Rural,C4,1,1
69,36869.41,0,0.0,1,1,Self-employed,Single,Semiurban,C1,0,0
34,40812.75,5,10411.42,7,4,Unemployed,Married,Rural,C0,0,0
34,118586.17,19,29196.08,9,1,Salaried,Single,Semiurban,C0,0,1
33,60554.36,16,20395.22,6,5,Self-employed,Married,Semiurban,C0,0,1
42,45630.7,3,1988.03,3,0,Self-employed,Married,Urban,C4,1,1
27,100777.48,22,21870.48,7,4,Salaried,Married,Urban,C0,0,1
40,72045.21,1,0.0,11,4,Self-employed,Divorced,Semiurban,C4,1,0
29,79453.87,30,1458.76,2,2,Self-employed,Single,Urban,C0,0,1
20,61548.82,4,465.52,6,4,Salaried,Single,Semiurban,C2,0,0
37,57033.17,13,13096.49,0,2,Salaried,Married,Urban,C0,0,1
53,60760.34,25,9160.41,2,4,Salaried,Single,Urban,C1,0,1
58,30431.55,15,10019.4,9,1,Self-employed,Married,Semiurban,C0,0,1
36,62801.81,23,9553.93,5,3,Salaried,Married,Semiurban,C0,0,1
35,72400.83,21,12313.7,2,5,Salaried,Single,Urban,C5,1,1
59,111261.58,29,19561.83,4,6,Salaried,Divorced,Rural,C2,0,1
54,67149.98,14,14090.63,1,2,Self-employed,Single,Urban,C0,0,1
62,12000.0,30,8019.07,9,3,Self-employed,Married,Urban,C2,0,0
66,62650.36,16,17624.48,11,3,Salaried,Single,Rural,C0,0,1
61,133487.6,27,23565.73,1,6,Salaried,Married,Rural,C4,1,1
67,86659.16,22,4215.64,2,6,Salaried,Single,Semiurban,C1,0,1
40,44727.78,4,11168.36,10,4,Salaried,Divorced,Semiurban,C0,0,0
38,79777.66,19,28266.69,10,5,Self-employed,Divorced,Rural,C0,0,0
35,46449.66,27,0.0,9,0,Salaried,Married,Semiurban,C0,0,0
30,31154.81,3,37265.83,8,5,Self-employed,Married,Urban,C4,1,0
57,56290.77,25,0.0,10,5,Self-employed,Married,Urban,C0,0,1
55,67288.16,3,7164.9,4,5,Unemployed,Married,Urban,C0,0,0
60,18196.11,27,0.0,10,4,Salaried,Married,Rural,C3,1,0
